 2805923 170.98  59.21   2.01
 2806161 170.48  60.00   2.03
 2806844 158.97  61.21   2.29
 2807189 171.01  70.36   2.34
 2808022 170.91  63.33   2.45
 2808292 148.50  62.14   2.46
 2808882 170.34  70.68   2.17
 2808937 171.14  60.36   2.15
 2809583 170.27  59.64   2.23
 2810283 148.69  63.82   2.44
 2811230 149.47  70.30   2.32
 2811535 148.98  68.59   2.23
 2812104 148.52  59.99   2.09
 2812915 171.65  67.47   2.46
 2813019 148.05  65.56   2.42
 2813144 171.85  70.15   1.98
 2813272 149.47  70.80   2.01
 2813308 148.83  59.66   2.10
 2813580 148.42  70.26   2.07
 2813817 164.61  59.39   2.43
 2813928 152.59  59.94   2.21
 2814437 149.21  70.54   2.26
 2815116 170.68  59.37   2.17
 2815572 171.84  70.28   2.37
 2816257 159.09  69.19   2.15
 2816918 148.35  65.54   2.46
 2817685 171.45  70.89   1.96
 2818302 164.64  60.87   2.04
 2819106 163.41  68.51   2.05
 2819794 171.07  59.02   2.03
 2820701 170.23  68.07   2.22
 2821066 166.67  70.15   2.31
 2821311 149.03  60.01   2.28
 2821777 149.41  66.06   2.24
 2822755 149.21  70.70   2.23
 2823298 149.81  59.90   2.55
 2823970 170.45  59.14   2.12
 2824904 170.75  68.07   2.33
 2825778 167.93  61.99   2.11
 2826525 149.11  66.05   2.40
 2827234 163.26  70.75   2.05
 2827926 170.18  64.30   2.25
 2828089 149.13  70.13   2.39
 2828864 166.31  62.18   2.33
 2829270 171.15  68.67   2.33
 2830062 148.73  64.30   2.54
 2830207 150.18  63.85   2.15
 2830593 171.09  59.88   2.09
 2830675 148.38  69.94   2.22
 2830855 149.19  66.07   2.34
 2831353 149.79  59.21   2.14
 2832109 171.64  66.86   2.39
 2832636 152.21  68.47   2.19
 2832824 158.07  59.47   2.49
 2833330 171.63  63.24   2.37
 2833819 148.11  60.22   2.03
 2834589 171.85  59.36   2.19
 2834840 148.55  70.88   2.20
 2835809 170.65  68.15   2.09
 2836031 149.39  70.26   2.20
 2836183 148.68  59.52   2.48
 2836222 148.57  66.23   2.03
 2836927 171.43  59.63   2.32
 2837494 149.29  70.78   2.17
 2838049 148.72  70.25   2.17
 2838445 149.81  70.26   2.18
 2838521 148.01  69.86   2.19
 2839293 149.25  70.60   2.36
 2839376 170.22  70.44   2.28
 2839463 170.84  70.45   2.35
 2840252 148.30  59.43   2.09
 2841097 152.07  70.07   2.24
 2841113 163.54  62.01   2.33
 2841843 148.74  70.25   2.46
 2842566 149.13  69.81   2.06
 2843002 171.55  70.78   2.36
 2843524 148.56  59.19   2.41
 2843646 148.19  59.12   1.98
 2844433 149.00  64.34   2.26
 2844995 148.46  70.23   2.20
 2845457 148.95  59.51   2.46
 2846144 148.08  59.74   2.13
 2846512 171.99  64.70   2.16
 2847025 149.00  60.91   2.24
 2847196 170.00  68.14   2.11
 2848119 149.33  59.45   2.02
 2848196 171.48  66.15   2.45
 2848779 170.57  68.61   2.26
 2849131 161.07  70.82   1.96
 2849481 171.39  59.34   2.51
 2850023 161.86  64.65   2.44
 2850488 171.84  70.49   2.48
 2850560 166.14  59.84   2.31
 2851493 149.19  59.83   2.33
 2851677 170.38  59.34   2.36
 2852149 148.29  70.79   2.28
 2852277 170.05  70.56   1.96
 2852461 165.82  67.84   2.12
 2853194 167.06  61.50   2.23
 2853773 148.15  59.67   2.28
 2853783 148.83  62.92   2.16
 2854583 169.97  59.13   2.36
 2854984 170.06  70.68   2.04
 2855270 170.42  70.95   2.50
 2855691 149.00  63.26   2.35
 2855840 170.53  59.42   2.44
 2856124 150.09  68.64   2.54
 2856374 148.09  70.74   2.46
 2857190 148.68  59.89   2.25
 2857944 152.20  59.72   2.09
 2858369 149.14  64.73   2.10
 2858445 170.04  59.71   2.32
 2858586 164.89  66.37   2.09
 2858706 160.40  63.96   2.19
 2859241 170.45  70.00   2.43
 2859816 171.09  65.84   2.19
 2860521 148.83  59.06   2.44
 2860568 149.96  66.04   2.24
 2860580 149.20  70.05   2.33
 2860922 170.19  63.97   2.27
 2861564 170.60  59.37   2.49
 2862091 153.61  60.30   2.54
 2863050 170.93  64.47   2.32
 2864011 148.80  65.19   2.23
 2864955 170.83  70.40   2.11
 2865614 171.87  64.87   2.12
 2866449 161.90  59.82   2.29
 2866572 159.83  59.53   2.33
 2866840 156.83  70.12   2.01
 2867071 148.95  66.14   2.23
 2867790 165.68  70.02   2.55
 2868073 171.03  70.35   2.24
 2868566 163.57  70.76   2.53
 2869177 170.03  59.69   2.07
 2869682 149.36  59.71   2.03
 2870488 170.74  68.59   2.05
 2871277 170.29  70.27   2.03
 2871414 166.50  59.43   2.19
 2871719 149.75  59.21   2.31
 2871890 159.37  61.26   2.19
 2872743 170.38  59.56   2.45
 2873503 170.93  66.77   2.29
 2873708 170.97  63.05   2.43
 2874312 149.61  64.31   2.32
 2874872 153.56  66.19   2.08
 2875575 149.20  59.82   2.09
 2876489 170.57  70.70   2.38
 2876630 167.54  59.12   2.43
 2877221 148.04  59.89   2.37
 2877770 151.24  59.76   2.45
 2878304 149.27  65.41   2.39
 2879028 149.81  65.93   2.49
 2879209 149.24  70.05   2.07
 2879613 149.60  60.98   2.46
 2880414 162.58  61.12   2.41
 2880630 170.14  59.05   2.17
 2880875 161.09  59.38   2.04
 2881196 170.24  70.09   2.03
 2881206 170.45  62.77   2.15
 2882194 157.08  70.20   2.08
 2882874 149.78  61.79   2.03
 2883547 158.60  70.44   2.37
 2883876 171.41  59.87   2.07
 2884569 167.53  70.14   2.23
 2884936 148.18  70.44   2.40
 2885605 170.47  66.93   1.97
 2885988 171.95  70.77   2.15
 2886371 170.41  59.22   2.39
 2886472 149.71  70.98   2.04
 2887123 151.97  67.11   2.28
 2887213 155.31  67.86   2.24
 2888054 154.15  70.03   2.39
 2888361 148.46  70.97   2.41
 2888373 151.80  70.18   2.37
 2888814 170.37  65.76   2.40
 2889014 160.30  59.09   2.45
 2889869 148.32  60.42   2.33
 2890044 171.77  59.76   2.14
 2890959 148.01  59.05   2.16
 2891730 158.52  59.84   2.26
 2892420 170.17  59.89   2.18
 2893061 153.44  59.36   2.30
 2893314 170.78  59.41   2.35
 2893536 149.92  70.56   2.06
 2894026 171.68  63.39   2.26
 2894941 154.83  70.41   2.34
 2895817 148.08  67.84   2.42
 2896703 150.50  59.16   2.20
 2897046 171.81  62.73   2.20
 2897918 149.42  59.93   2.49
 2898085 165.65  65.04   2.08
 2898915 149.81  65.64   2.03
 2899804 171.06  63.74   2.11
 2900738 170.66  59.07   2.43
 2900865 149.55  63.80   2.42
 2901005 163.94  59.23   2.38
 2901722 170.62  65.78   2.05
 2902587 171.01  69.79   2.42
 2902932 149.52  67.12   2.19
 2903012 149.94  59.91   2.29
 2903849 170.96  61.56   2.01
 2903969 167.56  70.23   2.34
 2904281 149.16  60.63   2.32
 2905197 171.69  60.27   2.31
 2906147 148.01  63.91   2.28
 2906474 149.76  70.60   2.27
 2907124 171.36  64.49   2.01
 2907162 149.81  61.07   2.41
 2907352 171.74  70.68   1.97
 2907875 149.74  70.45   2.16
 2908457 148.07  63.09   2.53
 2909135 170.22  70.86   2.03
 2909818 149.36  59.14   2.21
 2910024 149.08  60.03   2.51
 2910410 148.05  70.16   2.02
 2910945 170.15  70.44   2.16
 2911781 171.27  59.30   2.37
 2912767 149.70  59.75   2.04
 2913253 171.43  59.73   2.37
 2913601 149.43  70.46   2.10
 2914453 161.86  65.96   2.04
 2915146 171.59  59.01   2.13
 2915977 169.93  68.98   2.04
 2916699 149.94  70.92   2.18
 2916890 171.97  67.97   2.49
 2917622 148.21  70.11   1.95
 2918067 149.17  59.14   2.45
 2918105 159.46  63.63   2.30
 2918941 170.70  63.22   1.99
 2919051 171.22  68.29   2.55
 2919903 148.54  59.08   2.07
 2920807 149.28  70.15   2.14
 2921495 171.98  62.94   2.45
 2921876 159.87  63.50   2.32
 2922627 170.69  62.21   2.25
 2923211 149.78  59.93   2.46
 2923797 170.09  70.42   2.30
 2923884 171.21  70.99   2.34
 2924543 171.49  70.40   2.39
 2925468 149.48  59.54   2.30
 2925989 149.84  70.62   2.12
 2926334 170.45  63.90   2.13
 2926874 170.29  59.43   2.23
 2927687 149.51  70.44   2.15
 2928286 157.91  59.54   2.36
 2928365 155.25  62.93   2.41
 2929293 163.49  62.48   2.01
 2930057 161.47  66.69   2.17
 2930586 148.53  70.52   2.30
 2930861 170.77  70.30   2.18
 2931390 170.60  70.42   2.12
 2932006 171.72  62.68   2.01
 2932591 148.33  64.17   2.38
 2933560 170.13  59.97   2.22
 2934270 170.43  70.98   2.38
 2934550 163.31  68.69   2.35
 2934863 160.01  59.92   2.00
 2935184 171.35  61.44   2.22
 2935672 150.23  62.32   1.97
 2935693 150.39  59.73   2.54
 2935939 148.07  59.64   2.29
 2936195 148.04  66.08   2.14
 2936507 171.29  70.33   2.28
 2936612 148.05  67.12   2.39
 2937418 171.75  59.09   2.20
 2937682 152.29  70.19   2.38
 2937947 148.40  70.91   2.46
 2938248 170.64  70.94   2.07
 2938758 148.13  60.59   2.27
 2938767 167.44  63.59   2.31
 2939026 148.44  59.49   2.51
 2939806 163.81  59.99   2.31
 2940602 162.28  70.35   2.31
 2940991 148.80  70.13   2.15
 2941780 148.38  59.32   2.28
 2942605 171.11  64.60   2.06
 2942745 149.73  70.20   2.22
 2942903 171.50  70.61   2.03
 2943223 149.16  65.64   2.35
 2944066 171.67  59.05   2.07
 2944596 171.40  69.76   2.07
 2944833 170.10  59.37   2.33
 2944927 149.22  70.24   2.24
 2945378 171.46  61.43   2.11
 2945438 149.98  70.92   2.14
 2945945 170.09  70.35   2.09
 2946374 148.20  59.89   2.52
 2947308 149.34  70.76   2.45
 2947693 157.76  59.34   2.00
 2948080 149.03  61.39   2.31
 2948292 151.09  59.92   1.97
 2948518 170.83  61.67   2.16
 2948941 151.16  70.46   2.31
 2949582 171.50  60.70   2.50
 2950192 171.74  66.63   2.11
 2950775 167.60  61.13   2.45
 2950840 149.76  59.98   2.29
 2951193 148.32  59.81   2.06
 2952126 169.48  62.14   2.43
 2952519 170.91  64.31   2.41
 2952627 149.76  59.07   2.38
 2952943 149.08  59.22   2.01
 2953937 170.95  62.97   2.07
 2954014 149.99  59.57   2.13
 2954621 170.04  61.85   2.14
 2955141 170.02  70.07   1.98
 2955705 169.74  59.71   2.49
 2956327 149.80  63.07   2.45
 2956363 149.06  59.13   2.50
 2956707 149.30  61.77   2.15
 2956804 159.65  59.98   2.33
 2957284 149.11  62.06   2.33
 2957527 149.99  70.86   2.02
 2957618 170.17  64.80   2.01
 2958536 149.16  70.72   2.22
 2959071 159.29  70.15   2.01
 2959469 170.28  59.58   2.37
 2959931 148.88  59.42   2.24
 2960625 171.16  70.23   2.36
 2961272 148.18  70.77   2.50
 2961450 171.65  59.09   2.29
 2961455 170.45  59.40   2.33
 2961886 148.55  59.57   2.18
 2962026 149.82  63.33   2.35
 2962145 148.79  69.68   2.20
 2962475 171.90  59.11   2.54
 2963142 162.71  62.57   2.48
 2963954 171.90  59.54   2.19
 2964640 157.19  64.85   2.52
 2965608 149.00  59.35   2.21
 2966196 149.52  69.49   2.38
 2966203 148.97  59.50   2.37
 2966271 149.22  59.98   2.50
 2967053 171.05  70.49   2.09
 2967054 148.08  70.60   2.30
 2967120 171.58  70.18   2.20
 2967315 148.79  59.92   2.50
 2967891 148.25  59.57   2.22
 2968216 165.60  70.92   2.17
 2969210 148.67  59.71   2.11
 2969862 149.60  59.50   2.23
 2970304 171.98  65.21   2.44
 2971245 155.81  59.37   2.14
 2971260 168.19  59.51   2.13
 2971712 148.74  69.41   2.28
 2972516 170.01  70.79   2.31
 2973124 149.39  70.19   2.37
 2973393 170.46  61.35   2.15
 2974064 164.04  62.78   2.22
 2974133 171.30  70.31   1.99
 2974939 148.02  68.56   2.53
 2975140 170.85  70.35   2.26
 2975603 159.65  70.34   2.10
 2976000 170.23  59.32   2.24
 2976101 162.70  70.33   1.98
 2976385 148.27  63.02   2.09
 2976917 171.36  59.04   2.05
 2977269 148.39  63.47   2.43
 2977464 148.54  70.45   2.26
 2978121 171.59  69.92   2.55
 2978813 170.79  70.93   1.97
 2979134 170.55  68.13   2.01
 2979708 162.19  59.59   2.36
 2979816 149.34  59.29   2.32
 2979859 171.46  59.30   2.15
 2980683 169.64  70.23   2.22
 2981115 148.55  70.59   2.46
 2981127 170.28  65.30   2.39
 2981208 171.18  64.17   2.01
 2982200 171.69  68.11   2.42
 2982364 159.86  67.16   2.52
 2983078 170.92  59.51   2.06
 2983331 171.83  70.58   2.21
 2983807 170.80  59.04   1.97
 2984775 148.63  70.36   2.45
 2985484 149.91  70.21   2.02
 2986170 171.98  60.83   2.09
 2987086 165.79  60.44   2.39
 2987913 153.56  70.95   2.16
 2987973 148.07  59.63   2.02
 2988188 170.11  70.66   2.05
 2988990 171.38  59.33   2.40
 2989147 164.10  59.72   2.19
 2989428 149.71  70.53   2.03
 2990220 171.45  70.17   2.42
 2990542 149.34  64.19   1.98
 2990756 150.58  68.47   2.43
 2991490 149.06  59.18   2.13
 2992475 170.27  66.16   2.12
 2992775 171.55  70.51   2.33
 2993499 170.66  59.89   2.50
 2994069 170.58  59.88   2.30
 2994703 148.43  70.04   2.34
 2995478 157.60  59.02   2.03
 2995643 170.74  59.48   2.28
 2996295 156.51  60.78   2.32
 2996685 164.75  63.16   2.09
 2997546 170.63  70.51   2.02
 2997842 168.73  65.45   2.55
 2998242 149.11  70.74   2.40
 2998661 168.44  59.95   2.03
 2998708 164.79  64.51   1.97
 2999542 170.86  70.69   2.17
 3000220 170.02  59.95   2.30
 3000577 171.65  70.85   1.99
 3001126 171.69  59.92   2.17
 3001880 148.46  61.57   1.97
 3002672 170.39  69.29   2.18
 3003302 148.70  59.10   2.28
 3004287 148.94  70.84   2.19
 3005183 148.83  68.72   2.20
 3006105 171.60  59.21   2.11
 3006798 170.45  66.82   1.98
 3007113 153.35  70.33   2.26
 3007713 170.53  62.58   2.10
 3008636 157.63  70.67   2.16
 3009353 152.31  70.30   2.01
 3009733 171.99  66.56   2.31
 3009841 149.01  66.99   2.42
 3010290 170.48  70.95   2.18
 3010629 152.71  68.86   2.20
 3010980 149.89  64.52   2.25
 3011015 171.17  59.94   2.07
 3011838 149.03  59.70   2.05
 3012046 148.90  59.87   2.33
 3012978 171.28  63.15   2.52
 3013684 171.00  65.47   2.38
 3014329 170.14  70.04   2.02
 3014577 170.85  59.45   2.10
 3015551 170.14  70.72   2.27
 3015759 171.56  59.18   2.48
 3016067 148.89  69.29   2.47
 3016906 170.75  64.36   2.04
 3016959 170.31  59.29   1.98
 3016960 171.75  70.68   2.31
 3017067 170.45  62.25   2.38
 3017652 170.93  70.67   2.19
 3017816 160.78  59.50   2.25
 3018079 170.16  70.63   2.36
 3018671 159.41  60.34   2.51
 3019174 149.60  59.04   2.12
 3019742 149.37  70.68   2.16
 3020180 171.47  59.60   2.43
 3020368 171.82  69.07   2.09
 3021094 171.55  70.68   2.29
 3021461 170.27  59.35   2.40
 3021802 148.98  70.83   2.20
 3022551 148.94  59.01   2.45
 3023102 171.40  67.47   2.25
 3023395 171.75  59.08   2.28
 3023893 171.29  70.46   2.42
 3024406 171.08  60.96   2.49
 3024517 148.66  70.86   2.37
 3025415 149.89  70.79   2.39
 3025668 149.50  59.92   2.35
 3026326 170.98  59.04   2.39
 3026739 171.69  59.01   2.21
 3027233 171.73  70.88   2.04
 3028130 148.27  59.64   2.01
 3028438 160.02  70.39   2.51
 3029355 148.32  59.90   2.07
 3029974 170.44  70.39   2.43
 3030632 156.57  59.21   2.27
 3031286 170.81  69.65   2.43
 3031885 165.46  69.77   2.38
 3032284 167.56  70.91   2.30
 3032846 170.00  59.18   2.34
 3033319 149.34  70.21   1.95
 3033400 170.99  69.75   2.37
 3033656 171.56  62.55   2.50
 3033750 148.93  70.29   2.19
 3034509 149.78  66.54   2.11
 3034732 148.22  62.31   2.15
 3035032 155.41  70.03   2.47
 3035445 171.26  70.60   2.31
 3036295 170.13  59.98   2.33
 3036324 148.30  59.65   2.09
 3036553 149.58  59.08   1.96
 3036990 148.89  69.64   2.24
 3037485 148.53  70.32   2.38
 3038035 159.98  64.69   1.98
 3038928 171.71  70.97   2.40
 3039333 149.74  59.05   2.08
 3039634 168.02  59.02   2.28
 3040027 165.85  59.91   2.10
 3041005 172.00  59.29   2.49
 3041732 149.18  70.76   2.51
 3042372 164.38  70.95   2.11
 3043131 171.46  70.06   2.06
 3043622 170.50  59.02   2.07
 3043711 149.94  59.58   2.28
 3043731 148.96  59.05   2.39
 3043837 154.24  70.17   2.07
 3044282 171.23  64.31   2.41
 3044716 170.90  59.88   2.22
 3045461 171.70  59.83   2.27
 3045464 170.41  59.77   2.42
 3045894 148.64  61.95   2.09
 3045982 170.89  68.62   2.41
 3046659 149.74  70.82   2.16
 3047581 158.08  59.79   2.35
 3048172 150.38  62.55   2.16
 3048254 153.63  70.88   2.55
 3049141 149.06  70.68   2.01
 3049732 171.15  59.52   2.47
 3050036 148.98  64.21   2.14
 3050165 149.90  59.65   2.10
 3050535 155.44  70.85   2.46
 3051284 154.13  59.20   2.13
 3051294 171.97  60.29   2.17
 3051331 171.56  62.08   2.06
 3052049 171.59  70.22   2.04
 3052447 148.83  65.53   2.16
 3052870 148.95  60.06   2.39
 3053128 170.40  70.35   2.49
 3053787 170.36  70.22   2.19
 3054043 170.25  70.57   2.48
 3054108 158.86  61.53   2.00
 3054223 170.59  70.73   2.48
 3054554 170.43  59.63   2.44
 3054738 171.54  59.80   2.03
 3055204 149.30  67.12   2.21
 3055981 148.42  59.87   2.44
 3056756 156.78  70.43   2.47
 3056984 148.45  67.54   2.09
 3057597 171.04  60.77   2.39
 3058490 148.73  61.47   2.08
 3059396 170.74  65.45   2.27
 3060278 170.73  61.59   2.43
 3061165 171.77  65.55   2.23
 3061860 148.82  70.96   2.00
 3062656 170.69  70.51   1.98
 3063419 171.02  60.39   2.52
 3064144 148.61  70.35   2.17
 3064262 150.80  70.53   2.22
 3064639 171.46  59.87   2.44
 3064648 171.07  59.28   2.09
 3065325 149.55  59.28   2.32
 3065563 149.86  61.25   2.45
 3065645 149.21  59.76   2.25
 3066533 149.78  59.20   2.04
 3066849 148.54  63.85   2.22
 3067211 148.68  70.38   2.47
 3067557 171.72  70.81   2.02
 3068024 148.99  59.49   2.18
 3068816 171.95  64.10   2.24
 3069186 171.38  59.34   2.33
 3069405 171.30  62.68   2.32
 3070337 171.82  70.13   2.29
 3071039 149.37  67.36   2.06
 3071291 149.75  65.98   2.04
 3071337 148.44  59.29   2.45
 3071631 171.21  59.47   2.35
 3072049 155.23  70.64   2.37
 3072776 148.76  59.86   2.34
 3073739 171.42  59.77   1.99
 3074164 158.67  60.27   2.48
 3074424 171.31  70.13   2.00
 3074925 149.16  70.06   2.37
 3075844 152.29  59.42   2.19
 3075875 170.40  70.86   2.48
 3076699 148.01  70.48   2.31
 3076966 151.41  59.99   2.20
 3077168 171.43  59.24   2.21
 3077788 171.79  66.64   2.25
 3078420 163.60  70.41   2.54
 3078843 170.87  61.71   2.29
 3078945 170.92  59.55   2.53
 3079065 170.66  69.50   2.40
 3079750 148.88  59.29   2.40
 3080619 159.19  70.90   2.36
 3081232 149.43  70.67   2.31
 3081746 148.90  70.35   2.28
 3082342 159.14  59.83   2.23
 3082898 171.30  70.83   2.20
 3083386 171.91  70.21   2.37
 3083719 148.61  70.92   2.32
 3084344 149.68  70.24   2.50
 3085167 168.66  66.39   2.49
 3085396 149.78  66.20   2.12
 3086383 148.48  59.18   2.01
 3086662 166.68  60.95   2.28
 3086962 171.25  70.81   2.43
 3087335 149.45  66.85   2.10
 3088312 171.32  70.87   2.24
 3088695 149.76  70.75   2.42
 3089109 167.35  70.81   2.29
 3089930 161.40  59.70   2.45
 3090343 162.10  59.95   2.00
 3090998 171.68  68.26   2.47
 3091190 170.52  69.28   2.13
 3092067 151.34  59.35   2.45
 3092430 148.63  61.10   2.28
 3092743 170.26  60.67   2.06
 3093181 170.09  67.44   2.47
 3093566 149.81  59.33   1.96
 3093719 170.71  70.19   2.12
 3094516 171.08  65.31   2.19
 3095011 148.87  59.51   2.47
 3095463 149.19  59.16   2.19
 3095768 148.98  69.26   2.33
 3096766 170.87  59.83   1.96
 3097565 148.35  68.60   2.00
 3098038 148.31  61.52   2.36
 3098775 170.91  65.88   2.00
 3099169 149.92  63.21   2.21
 3099529 170.56  59.34   2.38
 3099743 148.67  62.48   2.06
 3099837 170.44  64.42   2.33
 3100308 171.43  69.47   2.47
 3100355 149.90  59.45   2.48
 3101307 149.29  70.44   2.45
 3102289 170.44  60.16   2.09
 3102896 171.13  70.87   2.41
 3103138 148.13  59.99   1.97
 3103174 148.70  59.75   2.39
 3103420 148.15  70.59   2.28
 3104019 159.13  60.46   2.19
 3104976 171.69  65.72   2.19
 3105791 150.27  61.42   2.23
 3106536 148.21  70.24   2.28
 3106617 171.73  59.66   2.08
 3106673 149.63  63.85   2.35
 3106695 149.78  70.35   2.31
 3106962 171.26  70.18   2.40
 3107199 148.30  70.96   2.23
 3107295 171.55  70.09   2.49
 3107763 148.14  63.30   2.35
 3107882 149.79  70.45   2.22
 3108168 148.33  69.18   1.99
 3109095 148.33  66.38   2.28
 3109770 171.11  70.48   2.43
 3110583 171.91  60.91   2.25
 3110731 171.31  70.73   2.48
 3111597 171.72  59.47   2.36
 3112390 149.38  70.23   2.49
 3112901 148.34  61.28   2.11
 3113509 170.20  70.11   2.17
 3113664 170.80  68.24   2.37
 3114425 170.28  59.54   2.42
 3115119 149.02  70.94   2.51
 3115418 148.67  70.27   2.10
 3115852 170.29  63.23   2.26
 3116288 149.40  70.54   2.41
 3116297 170.66  70.71   2.05
 3116822 162.08  59.69   1.95
 3117168 149.80  70.68   2.29
 3117377 148.81  70.12   2.16
 3117669 170.61  59.94   2.28
 3118119 149.31  62.28   2.24
 3118819 148.70  59.96   2.40
 3119815 150.74  70.98   2.54
 3120126 149.03  70.57   2.24
 3120990 171.43  59.42   2.17
 3121271 149.65  70.47   2.42
 3122222 150.58  67.43   2.24
 3122266 170.15  63.69   2.44
 3122321 159.25  70.35   2.31
 3123100 149.85  60.28   2.06
 3123963 149.89  70.19   2.38
 3124574 163.86  62.40   1.99
 3125420 149.31  66.06   2.47
 3125591 149.81  61.06   2.06
 3125720 149.53  68.47   2.16
 3125980 171.56  70.55   2.11
 3126891 148.96  70.29   2.22
 3127104 148.70  68.12   2.04
 3127851 148.80  64.26   2.51
 3128543 170.54  67.12   2.24
 3129196 148.75  59.26   2.49
 3129640 171.40  59.17   1.96
 3129645 166.49  68.99   2.50
 3130551 148.82  70.77   2.30
 3130842 148.78  59.42   2.37
 3131595 148.42  66.93   2.18
 3132592 159.92  65.07   2.37
 3132702 149.10  59.78   2.08
 3132797 171.87  60.83   2.13
 3133434 171.63  59.93   2.32
 3134224 170.35  67.38   2.01
 3134944 168.55  70.20   2.04
 3135419 149.96  63.80   2.24
 3135973 170.04  59.72   2.24
 3136749 170.49  70.91   2.53
 3136934 164.09  59.47   2.32
 3137632 170.47  59.17   2.05
 3138539 171.95  70.83   1.95
 3138827 170.57  67.71   2.02
 3139207 149.25  60.90   2.09
 3140025 170.22  59.87   2.10
 3140289 149.16  59.23   2.49
 3141057 148.34  67.22   2.39
 3141502 148.43  66.74   2.09
 3141616 170.60  59.86   2.26
 3142602 148.38  67.65   2.03
 3142838 149.87  60.66   2.55
 3143750 148.52  59.80   2.54
 3144738 148.22  63.65   2.40
 3145337 170.78  70.78   2.11
 3145489 153.44  70.37   2.09
 3146309 170.29  70.51   2.53
 3147230 170.49  69.15   2.43
 3147969 149.13  68.09   2.12
 3148944 165.98  66.09   2.11
 3149765 171.12  70.70   2.09
 3149842 148.82  62.51   2.38
 3150268 164.23  59.95   2.39
 3150322 148.96  59.09   2.21
 3150456 149.20  60.05   2.17
 3150525 148.71  70.95   2.46
 3150707 171.73  65.97   2.48
 3151616 171.34  70.30   2.17
 3152451 149.58  66.26   2.39
 3152508 156.14  59.14   2.36
 3153108 164.87  59.38   2.40
 3153242 154.63  70.13   2.38
 3153777 149.96  67.65   2.36
 3153836 170.34  70.38   2.19
 3154055 170.27  65.18   2.03
 3154420 154.81  59.28   2.39
 3154969 171.54  70.31   2.15
 3155556 171.94  69.66   2.40
 3156347 171.53  60.00   2.12
 3156931 158.26  60.71   2.11
 3157427 148.87  70.44   2.34
 3158302 156.49  59.20   2.20
 3159124 170.95  59.97   2.53
 3159523 149.93  59.86   2.46
 3160188 149.88  65.38   2.39
 3160465 167.21  59.21   2.19
 3160757 148.16  70.89   2.25
 3161591 148.17  59.91   2.52
 3162541 171.31  63.93   1.96
 3163034 157.92  59.83   2.50
 3163170 148.58  63.38   2.54
 3164044 171.64  59.83   2.47
 3164230 170.93  59.62   2.03
 3164478 149.55  59.41   2.37
 3165256 148.12  70.97   2.15
 3165946 170.90  61.13   2.21
 3166766 148.58  59.41   2.47
 3167660 148.26  59.67   2.34
 3168615 168.47  59.58   2.47
 3169524 149.35  70.90   2.48
 3170475 150.00  67.63   2.05
 3170654 148.12  64.05   2.18
 3171141 152.33  62.15   2.51
 3171564 149.41  70.50   2.18
 3171798 153.16  70.95   2.07
 3172485 149.76  70.81   2.04
 3172635 149.68  70.34   2.09
 3173132 170.49  67.03   2.33
 3173575 148.64  63.61   1.98
 3174008 149.61  70.04   2.21
 3174333 148.30  62.88   2.04
 3175269 171.97  70.51   2.16
 3175520 170.11  62.02   2.45
 3176269 150.98  70.99   2.08
 3176582 148.15  70.66   2.35
 3177350 148.05  70.42   2.25
 3177412 148.86  70.94   2.38
 3178236 164.63  59.99   2.30
 3179186 149.93  70.70   2.28
 3180044 172.00  70.27   1.97
 3180816 171.52  70.90   2.52
 3181272 155.02  59.67   1.99
 3181933 158.39  70.90   1.99
 3182650 171.88  61.72   2.47
 3182723 165.73  61.32   2.26
 3183055 171.78  70.41   2.50
 3183249 171.11  59.33   1.96
 3183292 163.93  59.09   2.17
 3183681 148.32  59.38   2.07
 3184509 156.82  59.08   2.00
 3185077 170.78  70.73   2.38
 3185407 171.60  59.99   2.50
 3185409 170.66  62.48   2.38
 3185696 151.74  67.51   2.51
 3186069 148.14  69.02   2.24
 3187056 170.27  67.81   2.13
 3187279 169.91  63.34   2.19
 3187312 170.33  70.16   2.28
 3187969 151.23  59.87   2.01
 3188901 149.34  70.27   1.99
 3189772 171.53  63.22   2.29
 3190665 171.57  59.96   2.05
 3191290 171.82  70.53   1.95
 3191934 171.88  68.26   2.38
 3192511 171.55  70.25   2.53
 3192995 170.14  63.07   2.35
 3193523 148.31  70.47   2.11
 3193661 171.81  59.13   2.45
 3194404 149.27  70.76   2.24
 3194489 171.48  70.28   2.27
 3195381 162.80  70.69   2.41
 3196205 149.55  67.12   2.04
 3196755 171.93  59.27   2.07
 3197550 149.41  70.75   2.19
 3198410 171.62  70.88   2.38
 3199008 171.20  64.39   2.20
 3199872 170.34  59.39   2.09
 3200280 171.12  61.69   2.29
 3200406 148.84  59.76   2.02
 3200712 148.56  60.59   1.99
 3201359 149.70  70.53   2.30
 3201674 149.00  59.79   2.13
 3201747 170.72  59.23   2.18
 3202170 170.04  59.87   2.18
 3203165 171.49  61.36   2.09
 3203569 148.20  62.46   2.23
 3204044 149.97  59.28   2.29
 3204309 148.68  59.24   2.04
 3204368 171.95  59.51   2.01
 3205114 170.02  59.73   2.13
 3205553 148.57  70.23   1.96
 3206482 149.83  59.17   2.49
 3206846 171.02  70.81   2.50
 3207148 166.04  68.58   2.38
 3207625 167.56  70.92   2.48
 3207996 171.02  63.81   2.09
 3208192 164.74  70.89   2.17
 3208194 149.96  62.49   2.10
 3208847 171.12  66.52   2.06
